WeekBeginning,RouteID,count
2014-03-30,494T,1
2014-03-30,500,3850
2014-03-30,502,17779
2014-03-30,502X,1646
2014-03-30,503,5273
2014-03-30,506,13213
2014-03-30,506H,127
2014-03-30,506X,840
2014-03-30,507,2949
2014-03-30,528,2452
2014-03-30,541,1990
2014-03-30,541G,680
2014-03-30,541X,6305
2014-03-30,542,1648
2014-03-30,542X,6117
2014-03-30,543,941
2014-03-30,543G,103
2014-03-30,543X,2751
2014-03-30,545,1297
2014-03-30,545X,3923
2014-03-30,546,669
2014-03-30,546X,1216
2014-03-30,548,3066
2014-03-30,556,6010
2014-03-30,557,5576
2014-03-30,557X,1389
2014-03-30,559,652
2014-03-30,559S,146
2014-03-30,560,4517
2014-03-30,560A,363
2014-03-30,560B,112
2014-03-30,560P,2596
2014-03-30,565,905
2014-03-30,579,334
2014-03-30,580,366
2014-03-30,591A,170
2014-03-30,591C,427
2014-03-30,592,128
2014-03-30,593A,36
2014-03-30,593C,26
2014-03-30,600,3040
2014-03-30,600B,790
2014-03-30,600S,1
2014-03-30,601,1525
2014-03-30,601B,273
2014-03-30,605,440
2014-03-30,610,79
2014-03-30,611,147
2014-03-30,612,30
2014-03-30,613,45
2014-03-30,614,310
2014-03-30,615,1
2014-03-30,620,66
2014-03-30,621,78
2014-03-30,622,335
2014-03-30,623,194
2014-03-30,624,257
2014-03-30,625,315
2014-03-30,626,188
2014-03-30,627,184
2014-03-30,628,69
2014-03-30,629,187
2014-03-30,630,110
2014-03-30,631,26
2014-03-30,632,129
2014-03-30,633,133
2014-03-30,640,88
2014-03-30,645,1229
2014-03-30,646,1433
2014-03-30,650,109
2014-03-30,651,102
2014-03-30,652,399
2014-03-30,653,335
2014-03-30,654,103
2014-03-30,655,156
2014-03-30,656,126
2014-03-30,657,187
2014-03-30,658,169
2014-03-30,659,200
2014-03-30,660,112
2014-03-30,661,95
2014-03-30,662,48
2014-03-30,663,75
2014-03-30,664,156
2014-03-30,665,223
2014-03-30,667,113
2014-03-30,668,306
2014-03-30,669,230
2014-03-30,670,275
2014-03-30,671,142
2014-03-30,672,66
2014-03-30,681,2637
2014-03-30,681A,30
2014-03-30,682,864
2014-03-30,683,167
2014-03-30,694,70
2014-03-30,719,3717
2014-03-30,720,6343
2014-03-30,720H,1701
2014-03-30,721,2380
2014-03-30,721A,12
2014-03-30,721F,5844
2014-03-30,721L,9
2014-03-30,721R,53
2014-03-30,721X,1186
2014-03-30,722,1317
2014-03-30,722A,10
2014-03-30,722F,4536
2014-03-30,722L,9
2014-03-30,722X,739
2014-03-30,723F,853
2014-03-30,723X,167
2014-03-30,724,21
2014-03-30,725,1473
2014-03-30,725A,3
2014-03-30,725B,5
2014-03-30,733,4013
2014-03-30,733C,8
2014-03-30,733G,24
2014-03-30,734,3599
2014-03-30,734S,785
2014-03-30,737,309
2014-03-30,740,668
2014-03-30,740A,34
2014-03-30,740H,312
2014-03-30,741,658
2014-03-30,741A,182
2014-03-30,741R,300
2014-03-30,744,1556
2014-03-30,745,672
2014-03-30,745A,176
2014-03-30,745C,8
2014-03-30,747,907
2014-03-30,747A,109
2014-03-30,747B,22
2014-03-30,750,1467
2014-03-30,750A,405
2014-03-30,750X,16
2014-03-30,751,672
2014-03-30,751W,22
2014-03-30,752,6
2014-03-30,755,68
2014-03-30,756,108
2014-03-30,770,369
2014-03-30,771,324
2014-03-30,772,172
2014-03-30,774,23
2014-03-30,775,264
2014-03-30,776,16
2014-03-30,777,413
2014-03-30,778,64
2014-03-30,780,33
2014-03-30,781,19
2014-03-30,782,286
2014-03-30,783,415
2014-03-30,784,65
2014-03-30,785,89
2014-03-30,786,25
2014-03-30,820,2138
2014-03-30,820S,236
2014-03-30,821,326
2014-03-30,823,200
2014-03-30,830F,957
2014-03-30,834,89
2014-03-30,834A,21
2014-03-30,835,1426
2014-03-30,835A,114
2014-03-30,837,1120
2014-03-30,838,303
2014-03-30,838H,297
2014-03-30,839,582
2014-03-30,839R,13
2014-03-30,840X,3247
2014-03-30,841F,916
2014-03-30,842X,479
2014-03-30,850,392
2014-03-30,852,25
2014-03-30,852L,12
2014-03-30,853,40
2014-03-30,860F,1351
2014-03-30,861,9769
2014-03-30,863,824
2014-03-30,863F,1875
2014-03-30,864,4321
2014-03-30,864F,9361
2014-03-30,864H,274
2014-03-30,865,1068
2014-03-30,865C,13
2014-03-30,865S,2
2014-03-30,866,297
2014-03-30,866A,65
2014-03-30,866R,24
2014-03-30,867,86
2014-03-30,868,589
2014-03-30,870,1121
2014-03-30,871,129
2014-03-30,872,171
2014-03-30,873,119
2014-03-30,875,219
2014-03-30,877,385
2014-03-30,878,675
2014-03-30,879,643
2014-03-30,880,563
2014-03-30,881,498
2014-03-30,882,515
2014-03-30,883,311
2014-03-30,884,349
2014-03-30,885,353
2014-03-30,886,273
2014-03-30,887,416
2014-03-30,888,650
2014-03-30,889,149
2014-03-30,890,347
2014-03-30,892,237
2014-03-30,893,109
2014-03-30,894,77
2014-03-30,894H,370
2014-03-30,894S,23
2014-03-30,900,294
2014-03-30,920,60
2014-03-30,921,161
2014-03-30,922,477
2014-03-30,924,447
2014-03-30,926,168
2014-03-30,927,5
2014-03-30,928,188
2014-03-30,929,22
2014-03-30,930,11
2014-03-30,933,12
2014-03-30,950,116
2014-03-30,951,8
2014-03-30,952,194
2014-03-30,953,42
2014-03-30,954,101
2014-03-30,955,229
2014-03-30,956,44
2014-03-30,957,19
2014-03-30,958,220
2014-03-30,959,138
2014-03-30,960,97
2014-03-30,961,164
2014-03-30,962,177
2014-03-30,963,46
2014-03-30,964,128
2014-03-30,965,4
2014-03-30,966,255
2014-03-30,967,159
2014-03-30,968,202
2014-03-30,969,167
2014-03-30,970,130
2014-03-30,971,271
2014-03-30,972,128
2014-03-30,973,16
2014-03-30,974,116
2014-03-30,975,170
2014-03-30,976,63
2014-03-30,977,118
2014-03-30,978,451
2014-03-30,979,246
2014-03-30,980,168
2014-03-30,981,198
2014-03-30,982,123
2014-03-30,984,17
2014-03-30,985,166
2014-03-30,986,89
2014-03-30,987,221
2014-03-30,988,176
2014-03-30,989,408
2014-03-30,990,201
2014-03-30,991,321
2014-03-30,992,175
2014-03-30,993,65
2014-03-30,994,34
2014-03-30,995,154
2014-03-30,996,176
2014-03-30,B10,31213
2014-03-30,B10C,1682
2014-03-30,B10G,39
2014-03-30,B10X,1013
2014-03-30,B11,503
2014-03-30,B12,1204
2014-03-30,C1,27928
2014-03-30,C1G,2425
2014-03-30,C1T,6504
2014-03-30,C1X,1389
2014-03-30,C2,7147
2014-03-30,C2X,4550
2014-03-30,G10,39076
2014-03-30,G10A,720
2014-03-30,G10B,3871
2014-03-30,G10C,2214
2014-03-30,G20,4249
2014-03-30,G20F,1678
2014-03-30,G20X,728
2014-03-30,G21,3698
2014-03-30,G21F,1245
2014-03-30,G21H,49
2014-03-30,G21X,748
2014-03-30,G22,2106
2014-03-30,G30,970
2014-03-30,G40,9169
2014-03-30,G40M,1461
2014-03-30,H20,21306
2014-03-30,H20C,1257
2014-03-30,H20R,648
2014-03-30,H20S,173
2014-03-30,H21,3113
2014-03-30,H22,12620
2014-03-30,H22C,549
2014-03-30,H22L,3795
2014-03-30,H23,303
2014-03-30,H24,1011
2014-03-30,H30,29525
2014-03-30,H30C,2084
2014-03-30,H30S,4970
2014-03-30,H32,3549
2014-03-30,H33,13690
2014-03-30,H33C,2946
2014-03-30,HL1,9
2014-03-30,HL2,9
2014-03-30,INDB,221
2014-03-30,IndstA,20
2014-03-30,J1,10950
2014-03-30,J1A,1333
2014-03-30,J2,7101
2014-03-30,J7,399
2014-03-30,J8,1622
2014-03-30,M44,47837
2014-03-30,M44C,980
2014-03-30,M44T,1081
2014-03-30,M44X,2254
2014-03-30,N1,68
2014-03-30,N178,67
2014-03-30,N1T,4
2014-03-30,N202,25
2014-03-30,N21,48
2014-03-30,N22,50
2014-03-30,N224,80
2014-03-30,N254,68
2014-03-30,N262,73
2014-03-30,N30,65
2014-03-30,N502,27
2014-03-30,N541,36
2014-03-30,N721,35
2014-03-30,N864,116
2014-03-30,T721,2100
2014-03-30,T721X,455
2014-03-30,T722,775
2014-03-30,T840,3354
2014-03-30,T863,2254
2014-03-30,W90,12296
2014-03-30,W90M,684
2014-03-30,W91,4761
2014-03-30,W91C,1466
2014-04-06,117,7628
2014-04-06,118,6807
2014-04-06,140,2075
2014-04-06,141,8052
2014-04-06,147,6790
2014-04-06,148,120
2014-04-06,150,3579
2014-04-06,168,6788
2014-04-06,169,299
2014-04-06,170,3265
2014-04-06,173,861
2014-04-06,174,13701
2014-04-06,177,3017
2014-04-06,263,9101
2014-04-06,271,8522
2014-04-06,273,8198
2014-04-06,281,8861
2014-04-06,501,6647
2014-04-06,100,7810
2014-04-06,100B,200
2014-04-06,100C,549
2014-04-06,100K,170
2014-04-06,100N,91
2014-04-06,100P,320
2014-04-06,101,973
2014-04-06,115,258
2014-04-06,142,8104
2014-04-06,144,4216
2014-04-06,144G,411
2014-04-06,150,5411
2014-04-06,150B,1053
2014-04-06,150P,154
2014-04-06,155,2045
2014-04-06,157,6433
2014-04-06,157X,1770
2014-04-06,162,1907
2014-04-06,167,5062
2014-04-06,167C,619
2014-04-06,171,8490
2014-04-06,171A,211
2014-04-06,172,7727
2014-04-06,178,14575
2014-04-06,178A,45
2014-04-06,178F,1969
2014-04-06,178S,1648
2014-04-06,179,1356
2014-04-06,179F,1429
2014-04-06,190,8506
2014-04-06,190B,3056
2014-04-06,195,451
2014-04-06,195F,1327
2014-04-06,196,408
2014-04-06,196F,1983
2014-04-06,197X,237
2014-04-06,200,5525
2014-04-06,200B,4327
2014-04-06,200C,2075
2014-04-06,202,1735
2014-04-06,202F,6159
2014-04-06,203,2142
2014-04-06,203B,402
2014-04-06,203F,3131
2014-04-06,204,2324
2014-04-06,208,8819
2014-04-06,208B,853
2014-04-06,208N,705
2014-04-06,209F,2203
2014-04-06,222,17916
2014-04-06,222R,208
2014-04-06,224,6436
2014-04-06,224F,7818
2014-04-06,224X,556
2014-04-06,225,1793
2014-04-06,225F,1664
2014-04-06,225M,660
2014-04-06,225X,201
2014-04-06,226F,206
2014-04-06,228,3361
2014-04-06,228F,8782
2014-04-06,228X,811
2014-04-06,229,827
2014-04-06,229F,2245
2014-04-06,229X,264
2014-04-06,230,11025
2014-04-06,232,8050
2014-04-06,232R,733
2014-04-06,235,5654
2014-04-06,238,278
2014-04-06,239,3887
2014-04-06,241,5112
2014-04-06,241A,1172
2014-04-06,245,2025
2014-04-06,248,5984
2014-04-06,248F,1064
2014-04-06,251,12182
2014-04-06,251A,100
2014-04-06,252,5996
2014-04-06,252A,77
2014-04-06,253,1386
2014-04-06,253X,1815
2014-04-06,254,3099
2014-04-06,254X,9127
2014-04-06,262,2843
2014-04-06,262F,374
2014-04-06,265,9637
2014-04-06,265B,336
2014-04-06,265W,49
2014-04-06,281K,118
2014-04-06,286,6348
2014-04-06,286A,564
2014-04-06,287,1666
2014-04-06,288,5657
2014-04-06,288S,800
2014-04-06,300,17473
2014-04-06,300C,519
2014-04-06,300G,1870
2014-04-06,300H,966
2014-04-06,300J,197
2014-04-06,300M,192
2014-04-06,300U,1150
2014-04-06,320,954
2014-04-06,333,1105
2014-04-06,333B,559
2014-04-06,333H,74
2014-04-06,333L,54
2014-04-06,350,327
2014-04-06,350P,24
2014-04-06,352,18
2014-04-06,353,38
2014-04-06,361,2638
2014-04-06,371,40
2014-04-06,372,55
2014-04-06,376,204
2014-04-06,400,7679
2014-04-06,400A,174
2014-04-06,401,4060
2014-04-06,403,962
2014-04-06,404,903
2014-04-06,405,829
2014-04-06,407,52
2014-04-06,411,8487
2014-04-06,411B,88
2014-04-06,411U,869
2014-04-06,415,830
2014-04-06,415H,22
2014-04-06,415V,297
2014-04-06,421,111
2014-04-06,430,1177
2014-04-06,440,4072
2014-04-06,441,3676
2014-04-06,442,4088
2014-04-06,443,46
2014-04-06,451,6667
2014-04-06,451A,47
2014-04-06,452,4115
2014-04-06,452A,10
2014-04-06,452W,33
2014-04-06,461,606
2014-04-06,470,296
2014-04-06,471,632
2014-04-06,472,264
2014-04-06,474,24
2014-04-06,475,165
2014-04-06,476,86
2014-04-06,477,664
2014-04-06,478,3
2014-04-06,479,412
2014-04-06,481,59
2014-04-06,482,441
2014-04-06,483,92
2014-04-06,491,420
2014-04-06,492,193
2014-04-06,492W,126
2014-04-06,493,268
2014-04-06,493T,2
2014-04-06,494,270
2014-04-06,500,3999
2014-04-06,502,17459
2014-04-06,502X,1705
2014-04-06,503,4852
2014-04-06,506,13079
2014-04-06,506H,109
2014-04-06,506X,744
2014-04-06,507,3025
2014-04-06,528,2390
2014-04-06,541,1968
2014-04-06,541G,596
2014-04-06,541X,6518
2014-04-06,542,1675
2014-04-06,542X,6057
2014-04-06,543,894
2014-04-06,543G,97
2014-04-06,543X,2637
2014-04-06,545,1399
2014-04-06,545X,3869
2014-04-06,546,800
2014-04-06,546X,1365
2014-04-06,548,3073
2014-04-06,556,5863
2014-04-06,557,5592
2014-04-06,557X,1417
2014-04-06,559,683
2014-04-06,559S,149
2014-04-06,560,4607
2014-04-06,560A,278
2014-04-06,560B,100
2014-04-06,560P,2553
2014-04-06,565,988
2014-04-06,579,385
2014-04-06,580,354
2014-04-06,591A,171
2014-04-06,591C,418
2014-04-06,592,59
2014-04-06,593A,39
2014-04-06,593C,32
2014-04-06,600,3204
2014-04-06,600B,889
2014-04-06,600S,7
2014-04-06,601,1568
2014-04-06,601B,286
2014-04-06,605,401
2014-04-06,610,27
2014-04-06,611,196
2014-04-06,612,32
2014-04-06,613,60
2014-04-06,614,236
2014-04-06,620,85
2014-04-06,621,69
2014-04-06,622,376
2014-04-06,623,196
2014-04-06,624,340
2014-04-06,625,291
2014-04-06,626,194
2014-04-06,627,230
2014-04-06,628,37
2014-04-06,629,205
2014-04-06,630,87
2014-04-06,631,21
2014-04-06,632,124
2014-04-06,633,142
2014-04-06,640,63
2014-04-06,645,1170
2014-04-06,646,1315
2014-04-06,650,61
2014-04-06,651,194
2014-04-06,652,426
2014-04-06,653,310
2014-04-06,654,85
2014-04-06,655,136
2014-04-06,656,84
2014-04-06,657,214
2014-04-06,658,175
2014-04-06,659,197
2014-04-06,660,111
2014-04-06,661,80
2014-04-06,662,31
2014-04-06,663,53
2014-04-06,664,156
2014-04-06,665,168
2014-04-06,667,96
2014-04-06,668,269
2014-04-06,669,176
2014-04-06,670,245
2014-04-06,671,134
2014-04-06,672,32
2014-04-06,681,2743
2014-04-06,681A,37
2014-04-06,682,890
2014-04-06,683,94
2014-04-06,694,98
2014-04-06,719,3627
2014-04-06,720,6263
2014-04-06,720H,1817
2014-04-06,720M,2
2014-04-06,721,2487
2014-04-06,721A,1
2014-04-06,721F,6596
2014-04-06,721L,10
2014-04-06,721R,40
2014-04-06,721X,1136
2014-04-06,722,1272
2014-04-06,722A,4
2014-04-06,722F,4607
2014-04-06,722L,1
2014-04-06,722X,609
2014-04-06,723F,859
2014-04-06,723X,166
2014-04-06,724,40
2014-04-06,725,1677
2014-04-06,725A,3
2014-04-06,725B,1
2014-04-06,733,4778
2014-04-06,733C,6
2014-04-06,733G,22
2014-04-06,734,3329
2014-04-06,734S,746
2014-04-06,737,455
2014-04-06,740,761
2014-04-06,740A,57
2014-04-06,740H,277
2014-04-06,741,742
2014-04-06,741A,176
2014-04-06,741R,393
2014-04-06,744,1644
2014-04-06,745,832
2014-04-06,745A,180
2014-04-06,745C,11
2014-04-06,747,890
2014-04-06,747A,111
2014-04-06,747B,4
2014-04-06,750,1415
2014-04-06,750A,359
2014-04-06,750X,54
2014-04-06,751,717
2014-04-06,751W,9
2014-04-06,752,30
2014-04-06,755,85
2014-04-06,756,86
2014-04-06,770,368
2014-04-06,771,191
2014-04-06,772,198
2014-04-06,774,20
2014-04-06,775,109
2014-04-06,776,12
2014-04-06,777,356
2014-04-06,778,51
2014-04-06,780,11
2014-04-06,781,32
2014-04-06,782,299
2014-04-06,783,437
2014-04-06,784,60
2014-04-06,785,80
2014-04-06,786,13
2014-04-06,820,2017
2014-04-06,820S,212
2014-04-06,821,267
2014-04-06,823,289
2014-04-06,830F,865
2014-04-06,834,85
2014-04-06,834A,94
2014-04-06,835,1335
2014-04-06,835A,110
2014-04-06,837,1165
2014-04-06,838,195
2014-04-06,838H,353
2014-04-06,839,596
2014-04-06,839R,13
2014-04-06,840X,3135
2014-04-06,841F,984
2014-04-06,842X,438
2014-04-06,850,357
2014-04-06,852,62
2014-04-06,852L,14
2014-04-06,853,35
2014-04-06,860F,1404
2014-04-06,861,9822
2014-04-06,863,739
2014-04-06,863F,1713
2014-04-06,864,4194
2014-04-06,864F,9421
2014-04-06,864H,270
2014-04-06,865,1118
2014-04-06,865C,4
2014-04-06,865S,1
2014-04-06,866,280
2014-04-06,866A,54
2014-04-06,866R,39
2014-04-06,867,92
2014-04-06,868,519
2014-04-06,870,768
2014-04-06,871,87
2014-04-06,872,126
2014-04-06,873,92
2014-04-06,875,179
2014-04-06,877,283
2014-04-06,878,694
2014-04-06,879,684
2014-04-06,880,578
2014-04-06,881,439
2014-04-06,882,485
2014-04-06,883,419
2014-04-06,884,318
2014-04-06,885,296
2014-04-06,886,242
2014-04-06,887,388
2014-04-06,888,551
2014-04-06,889,174
2014-04-06,890,324
2014-04-06,892,244
2014-04-06,893,97
2014-04-06,894,75
2014-04-06,894H,331
2014-04-06,894S,13
2014-04-06,900,300
2014-04-06,921,95
2014-04-06,922,407
2014-04-06,924,381
2014-04-06,926,165
2014-04-06,927,2
2014-04-06,928,193
2014-04-06,929,22
2014-04-06,930,19
2014-04-06,933,7
2014-04-06,950,147
2014-04-06,951,10
2014-04-06,952,192
2014-04-06,953,45
2014-04-06,954,70
2014-04-06,955,176
2014-04-06,956,42
2014-04-06,957,18
2014-04-06,958,154
2014-04-06,959,220
2014-04-06,960,16
2014-04-06,961,48
2014-04-06,962,132
2014-04-06,963,26
2014-04-06,964,93
2014-04-06,965,94
2014-04-06,966,302
2014-04-06,967,164
2014-04-06,968,186
2014-04-06,969,132
2014-04-06,970,164
2014-04-06,971,269
2014-04-06,972,112
2014-04-06,973,21
2014-04-06,974,103
2014-04-06,975,137
2014-04-06,976,57
2014-04-06,977,101
2014-04-06,978,274
2014-04-06,979,283
2014-04-06,980,170
2014-04-06,981,164
2014-04-06,982,118
2014-04-06,984,10
2014-04-06,985,167
2014-04-06,986,104
2014-04-06,987,194
2014-04-06,988,176
2014-04-06,989,393
2014-04-06,990,170
2014-04-06,991,312
2014-04-06,992,178
2014-04-06,993,51
2014-04-06,994,17
2014-04-06,995,100
2014-04-06,996,188
2014-04-06,B10,30605
2014-04-06,B10C,1872
2014-04-06,B10G,27
2014-04-06,B10X,974
2014-04-06,B11,469
2014-04-06,B12,1207
2014-04-06,C1,28256
2014-04-06,C1G,2252
2014-04-06,C1T,6228
2014-04-06,C1X,1357
2014-04-06,C2,7321
2014-04-06,C2X,4152
2014-04-06,G10,38629
2014-04-06,G10A,548
2014-04-06,G10B,4249
2014-04-06,G10C,2471
2014-04-06,G20,4202
2014-04-06,G20F,1527
2014-04-06,G20X,757
2014-04-06,G21,3574
2014-04-06,G21F,1271
2014-04-06,G21H,35
2014-04-06,G21X,684
2014-04-06,G22,2171
2014-04-06,G30,913
2014-04-06,G40,8438
2014-04-06,G40M,1396
2014-04-06,H20,20564
2014-04-06,H20C,1297
2014-04-06,H20R,498
2014-04-06,H20S,210
2014-04-06,H21,3191
2014-04-06,H22,12794
2014-04-06,H22C,519
2014-04-06,H22L,3686
2014-04-06,H23,293
2014-04-06,H24,939
2014-04-06,H30,29124
2014-04-06,H30C,1830
2014-04-06,H30S,4847
2014-04-06,H32,3369
2014-04-06,H33,13127
2014-04-06,H33C,2929
2014-04-06,HL1,8
2014-04-06,HL2,9
2014-04-06,INDB,207
2014-04-06,IndstA,23
2014-04-06,IndstB,2
2014-04-06,J1,11649
2014-04-06,J1A,1543
2014-04-06,J2,7101
2014-04-06,J7,407
2014-04-06,J8,1607
2014-04-06,M44,46677
2014-04-06,M44C,1058
2014-04-06,M44T,983
2014-04-06,M44X,2121
2014-04-06,N1,74
2014-04-06,N10,1
2014-04-06,N178,42
2014-04-06,N1T,12
2014-04-06,N202,45
2014-04-06,N21,49
2014-04-06,N22,40
2014-04-06,N224,78
2014-04-06,N254,58
2014-04-06,N262,59
2014-04-06,N30,37
2014-04-06,N502,26
2014-04-06,N541,53
2014-04-06,N7,1
2014-04-06,N721,34
2014-04-06,N864,109
2014-04-06,T721,1965
2014-04-06,T721X,448
2014-04-06,T722,940
2014-04-06,T840,3638
2014-04-06,T863,2065
2014-04-06,W90,12014
2014-04-06,W90M,703
2014-04-06,W91,4743
2014-04-06,W91C,1641
2014-04-13,117,5909
2014-04-13,118,5051
2014-04-13,140,1193
2014-04-13,141,4801
2014-04-13,147,5121
2014-04-13,148,95
2014-04-13,168,5023
2014-04-13,169,222
2014-04-13,170,2088
2014-04-13,174,10345
2014-04-13,177,1700
2014-04-13,263,6359
2014-04-13,271,6429
2014-04-13,273,5747
2014-04-13,281,5995
2014-04-13,501,3574
2014-04-13,100,3350
2014-04-13,100P,124
2014-04-13,101,320
2014-04-13,115,257
2014-04-13,142,5155
2014-04-13,144,3081
2014-04-13,144G,185
2014-04-13,150,6935
2014-04-13,150B,827
2014-04-13,150P,113
2014-04-13,155,1381
2014-04-13,157,5304
2014-04-13,157X,996
2014-04-13,162,1148
2014-04-13,167,3567
2014-04-13,167C,390
2014-04-13,171,5253
2014-04-13,171A,244
2014-04-13,172,4907
2014-04-13,178,10743
2014-04-13,178A,48
2014-04-13,178F,1217
2014-04-13,178S,1189
2014-04-13,179,723
2014-04-13,179F,788
2014-04-13,190,6111
2014-04-13,190B,2026
2014-04-13,195,398
2014-04-13,195F,815
2014-04-13,196,240
2014-04-13,196F,1149
2014-04-13,197X,156
2014-04-13,200,4727
2014-04-13,200B,2866
2014-04-13,200C,1447
2014-04-13,202,1614
2014-04-13,202F,3807
2014-04-13,203,1720
2014-04-13,203B,368
2014-04-13,203F,2203
2014-04-13,204,1391
2014-04-13,208,6379
2014-04-13,208B,576
2014-04-13,208N,533
2014-04-13,209F,1137
2014-04-13,222,12642
2014-04-13,224,5196
2014-04-13,224F,5318
2014-04-13,224X,409
2014-04-13,225,1463
2014-04-13,225F,850
2014-04-13,225M,457
2014-04-13,225X,105
2014-04-13,226F,106
2014-04-13,228,3190
2014-04-13,228F,5688
2014-04-13,228X,544
2014-04-13,229,669
2014-04-13,229F,1185
2014-04-13,229X,110
2014-04-13,230,7841
2014-04-13,232,6001
2014-04-13,232R,597
2014-04-13,235,3768
2014-04-13,238,204
2014-04-13,239,2939
2014-04-13,241,3962
2014-04-13,241A,767
2014-04-13,245,1402
2014-04-13,248,4941
2014-04-13,248F,724
2014-04-13,251,8299
2014-04-13,251A,98
2014-04-13,252,3409
2014-04-13,252A,57
2014-04-13,253,1327
2014-04-13,253X,1434
2014-04-13,254,3089
2014-04-13,254A,8
2014-04-13,254X,5363
2014-04-13,262,1391
2014-04-13,262F,272
2014-04-13,265,7302
2014-04-13,265B,249
2014-04-13,265W,72
2014-04-13,281K,147
2014-04-13,286,3051
2014-04-13,287,1607
2014-04-13,288,3198
2014-04-13,288S,512
2014-04-13,300,10876
2014-04-13,300G,1336
2014-04-13,300H,922
2014-04-13,300J,88
2014-04-13,300M,261
2014-04-13,300U,888
2014-04-13,320,196
2014-04-13,333,827
2014-04-13,333B,500
2014-04-13,333H,54
2014-04-13,333L,85
2014-04-13,350,306
2014-04-13,350P,11
2014-04-13,352,36
2014-04-13,353,26
2014-04-13,361,1781
2014-04-13,371,18
2014-04-13,372,54
2014-04-13,376,145
2014-04-13,400,5520
2014-04-13,400A,99
2014-04-13,401,2540
2014-04-13,403,663
2014-04-13,404,567
2014-04-13,405,592
2014-04-13,407,57
2014-04-13,411,5680
2014-04-13,411B,74
2014-04-13,411U,262
2014-04-13,415,582
2014-04-13,415H,16
2014-04-13,415V,43
2014-04-13,421,64
2014-04-13,430,839
2014-04-13,440,3020
2014-04-13,441,2446
2014-04-13,442,2555
2014-04-13,443,44
2014-04-13,451,4409
2014-04-13,451A,56
2014-04-13,452,2771
2014-04-13,452A,4
2014-04-13,452W,21
2014-04-13,461,306
2014-04-13,491,360
2014-04-13,492,79
2014-04-13,492W,136
2014-04-13,493,163
2014-04-13,493T,1
2014-04-13,494,121
2014-04-13,500,2114
2014-04-13,502,12352
2014-04-13,502X,962
2014-04-13,503,3473
2014-04-13,506,8985
2014-04-13,506H,93
2014-04-13,506X,412
2014-04-13,507,2229
2014-04-13,528,1531
2014-04-13,541,1614
2014-04-13,541G,379
2014-04-13,541X,4083
2014-04-13,542,1148
2014-04-13,542X,4142
2014-04-13,543,758
2014-04-13,543G,109
2014-04-13,543X,1908
2014-04-13,545,939
2014-04-13,545X,2632
2014-04-13,546,582
2014-04-13,546X,909
2014-04-13,548,1985
2014-04-13,556,3990
2014-04-13,557,4111
2014-04-13,557X,796
2014-04-13,559,391
2014-04-13,559S,64
2014-04-13,560,3517
2014-04-13,560A,19
2014-04-13,560B,26
2014-04-13,560P,1790
2014-04-13,565,612
2014-04-13,579,214
2014-04-13,580,73
2014-04-13,591A,96
2014-04-13,591C,334
2014-04-13,592,75
2014-04-13,593A,23
2014-04-13,593C,37
2014-04-13,600,1612
2014-04-13,600B,406
2014-04-13,600S,4
2014-04-13,601,752
2014-04-13,601B,32
2014-04-13,605,31
2014-04-13,640,57
2014-04-13,645,888
2014-04-13,646,994
2014-04-13,681,1290
2014-04-13,681A,49
2014-04-13,682,509
2014-04-13,683,47
2014-04-13,694,13
2014-04-13,719,1680
2014-04-13,720,4518
2014-04-13,720H,2099
2014-04-13,720M,5
2014-04-13,721,2725
2014-04-13,721A,8
2014-04-13,721F,4374
2014-04-13,721L,4
2014-04-13,721R,63
2014-04-13,721X,721
2014-04-13,722,863
2014-04-13,722A,4
2014-04-13,722F,2835
2014-04-13,722L,2
2014-04-13,722X,484
2014-04-13,723F,576
2014-04-13,723X,102
2014-04-13,724,25
2014-04-13,725,1240
2014-04-13,725A,3
2014-04-13,733,3062
2014-04-13,733C,7
2014-04-13,733G,23
2014-04-13,734,2569
2014-04-13,734S,236
2014-04-13,737,238
2014-04-13,740,377
2014-04-13,740A,39
2014-04-13,740H,254
2014-04-13,741,537
2014-04-13,741A,116
2014-04-13,741R,197
2014-04-13,744,1232
2014-04-13,745,537
2014-04-13,745A,129
2014-04-13,745C,7
2014-04-13,747,494
2014-04-13,747A,67
2014-04-13,747B,9
2014-04-13,750,1126
2014-04-13,750A,309
2014-04-13,750X,26
2014-04-13,751,471
2014-04-13,751W,16
2014-04-13,752,20
2014-04-13,820,1294
2014-04-13,820S,49
2014-04-13,823,422
2014-04-13,830F,368
2014-04-13,834,93
2014-04-13,834A,30
2014-04-13,835,272
2014-04-13,837,454
2014-04-13,838,85
2014-04-13,838H,213
2014-04-13,839,356
2014-04-13,839R,4
2014-04-13,840X,1888
2014-04-13,841F,630
2014-04-13,842X,294
2014-04-13,850,26
2014-04-13,852,16
2014-04-13,860F,830
2014-04-13,861,6377
2014-04-13,863,522
2014-04-13,863F,884
2014-04-13,864,4669
2014-04-13,864F,7319
2014-04-13,865,606
2014-04-13,865C,7
2014-04-13,865S,1
2014-04-13,866,105
2014-04-13,866R,23
2014-04-13,867,53
2014-04-13,868,77
2014-04-13,893,11
2014-04-13,894,36
2014-04-13,894S,9
2014-04-13,900,98
2014-04-13,933,10
2014-04-13,B10,20936
2014-04-13,B10C,1023
2014-04-13,B10X,659
2014-04-13,B11,232
2014-04-13,B12,855
2014-04-13,C1,20926
2014-04-13,C1G,1896
